image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000210299.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000010000000,0.500000,0,10.0443,6.9420,65536,0
000000210299.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0443,12.7402,36778,0
000000210299.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0443,12.9860,37399,0
000000210299.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001000000100111100001001011,0.843750,0,10.0443,14.6031,36503,0
000000210299.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0489,10.0489,34662,0
000000210299.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0489,11.8185,22100,0
000000210299.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0489,6.6596,34701,0
000000210299.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0489,8.7664,21490,0
000000210299.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0489,8.9540,32333,0
000000210299.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0489,8.3057,28324,0
000000210299.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0489,12.8643,35028,0
000000210299.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0489,13.0796,36143,0
000000210299.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.0489,14.7725,36140,0
000000219440.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4280,10.4280,35011,0
000000219440.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4280,17.3079,9076,0
000000219440.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4280,9.1453,34681,0
000000219440.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,10.4280,7.4638,32263,0
000000219440.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00100100000000000010000011000000,0.531250,0,10.4280,8.0386,32806,0
000000219440.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,10.4280,7.2006,65467,0
000000219440.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4280,12.9167,36512,0
000000219440.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4280,13.1491,37042,0
000000219440.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001000000100111100001001011,0.843750,0,10.4280,14.5232,36736,0
000000219440.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6322,10.6322,34136,0
000000219440.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6322,12.4826,21862,0
000000219440.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6322,7.9691,37570,0
000000219440.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.6322,6.9934,28159,0
000000219440.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00001100000000010010000001000000,0.531250,0,10.6322,6.9633,32581,0
000000219440.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.6322,9.0700,29569,0
000000219440.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6322,12.8999,36308,0
000000219440.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.6322,13.1066,35110,0
000000219440.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.6322,14.4381,35451,0
000000230166.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0037,10.0037,35262,0
000000230166.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001001011,0.937500,0,10.0037,16.8136,9251,0
000000230166.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0037,10.9298,35028,0
000000230166.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.0037,9.2637,31680,0
000000230166.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0037,8.9280,10364,0
000000230166.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000100000000010010000011000000,0.531250,0,10.0037,7.0962,65536,0
000000230166.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0037,12.8436,36172,0
000000230166.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0037,13.1426,36866,0
000000230166.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.0037,14.8852,36692,0
000000230166.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0686,10.0686,34179,0
000000230166.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0686,11.8727,22082,0
000000230166.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0686,9.0353,39119,0
000000230166.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0686,9.3522,31903,0
000000230166.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0686,8.8165,5804,0
000000230166.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.0686,9.1639,27975,0
000000230166.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0686,12.8415,36051,0
000000230166.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0686,13.0599,35643,0
000000230166.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.0686,14.7681,36187,0
000000249180.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9429,9.9429,35231,0
000000249180.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9429,16.8033,9345,0
000000249180.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9429,7.5923,34993,0
000000249180.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.9429,7.5320,28143,0
000000249180.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.9429,7.5366,32056,0
000000249180.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,9.9429,6.5019,65511,0
000000249180.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9429,12.6465,36417,0
000000249180.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.9429,12.8356,36873,0
000000249180.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001101011,0.906250,0,9.9429,14.1202,36873,0
000000249180.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1659,10.1659,34353,0
000000249180.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1659,12.0023,22084,0
000000249180.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1659,6.6500,35320,0
000000249180.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1659,7.7653,30946,0
000000249180.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1659,7.7061,32562,0
000000249180.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1659,8.0147,29650,0
000000249180.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1659,12.6692,36702,0
000000249180.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1659,12.8582,37171,0
000000249180.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.1659,13.9707,36379,0
000000260657.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3268,10.3268,35367,0
000000260657.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.3268,17.0796,9453,0
000000260657.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3268,7.9562,34971,0
000000260657.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.3268,7.2881,31601,0
000000260657.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.3268,6.4813,32412,0
000000260657.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00100000000000010000000011000000,0.562500,0,10.3268,6.2809,65536,0
000000260657.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3268,12.7503,35682,0
000000260657.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3268,12.9230,36645,0
000000260657.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.3268,13.8606,36057,0
000000260657.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3323,10.3323,34859,0
000000260657.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3323,12.1382,22100,0
000000260657.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3323,6.9546,33361,0
000000260657.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000100000000000000000010000000,0.437500,0,10.3323,6.7650,10524,0
000000260657.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3323,6.2887,2085,0
000000260657.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00100100000000010000000000010000,0.500000,0,10.3323,6.7045,5452,0
000000260657.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3323,12.7503,37252,0
000000260657.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3323,12.9188,35630,0
000000260657.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001010,0.906250,0,10.3323,13.8337,36300,0
000000262938.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.1310,10.1310,35156,0
000000262938.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.1310,17.1031,9582,0
000000262938.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001001000110111100001000011,0.906250,0,10.1310,7.5970,34987,0
000000262938.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1310,6.2966,27200,0
000000262938.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1310,6.9752,31539,0
000000262938.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.1310,6.1646,63865,0
000000262938.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1310,12.7629,35861,0
000000262938.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1310,12.9668,39469,0
000000262938.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1310,14.3050,36835,0
000000262938.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2588,10.2588,34801,0
000000262938.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2588,12.1691,22328,0
000000262938.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2588,6.6736,39827,0
000000262938.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2588,6.4793,29958,0
000000262938.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2588,7.5181,20778,0
000000262938.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2588,7.1981,17729,0
000000262938.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2588,12.7321,39455,0
000000262938.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2588,12.8750,39301,0
000000262938.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.2588,14.0729,38089,0
000000263299.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.1914,10.1914,35135,0
000000263299.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.1914,17.1541,9558,0
000000263299.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.1914,10.8698,34931,0
000000263299.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1914,7.0000,30660,0
000000263299.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1914,8.2272,1532,0
000000263299.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.1914,6.7402,64844,0
000000263299.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1914,12.7233,36074,0
000000263299.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1914,12.9348,36796,0
000000263299.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.1914,14.3559,37051,0
000000263299.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,10.4237,10.4237,34346,0
000000263299.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4237,12.3184,22230,0
000000263299.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4237,9.1640,30332,0
000000263299.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000100000000000010000000000000,0.500000,0,10.4237,6.6782,31949,0
000000263299.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4237,7.9309,10464,0
000000263299.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4237,9.0715,23757,0
000000263299.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4237,12.6902,36824,0
000000263299.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4237,12.8603,36338,0
000000263299.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101010,0.937500,0,10.4237,14.1054,35940,0
000000319617.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,9.8066,9.8066,35181,0
000000319617.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8066,16.7458,8824,0
000000319617.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8066,8.2304,34800,0
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.8066,8.6935,30627,0
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.8066,7.5289,31457,0
000000319617.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,9.8066,6.4538,65536,0
000000319617.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8066,12.7770,35958,0
000000319617.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.8066,13.0509,36948,0
000000319617.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,9.8066,14.8551,35875,0
000000319617.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,9.8793,9.8793,34541,0
000000319617.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8793,11.7259,22088,0
000000319617.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8793,7.0697,43019,0
000000319617.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.8793,8.3721,10361,0
000000319617.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.8793,7.3273,29310,0
000000319617.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.8793,7.8931,25969,0
000000319617.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.8793,12.7890,36968,0
000000319617.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.8793,13.0443,37167,0
000000319617.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,9.8793,14.7650,35602,0
000000322895.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.2314,10.2314,35213,0
000000322895.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2314,16.8633,8642,0
000000322895.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2314,7.7948,34606,0
000000322895.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2314,8.5028,3544,0
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2314,8.8632,31286,0
000000322895.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,10.2314,7.3926,65536,0
000000322895.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2314,12.8549,36865,0
000000322895.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2314,13.0511,37281,0
000000322895.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,10.2314,14.5915,36612,0
000000322895.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1345,10.1345,34723,0
000000322895.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1345,11.8526,21981,0
000000322895.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1345,6.7605,28760,0
000000322895.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1345,8.1224,26302,0
000000322895.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1345,8.7994,30661,0
000000322895.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1345,9.3835,27732,0
000000322895.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1345,12.8603,36170,0
000000322895.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1345,13.0470,35746,0
000000322895.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.1345,14.6856,35773,0
000000326128.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.3732,10.3732,35275,0
000000326128.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001100000110111100001101011,0.968750,0,10.3732,17.1321,9076,0
000000326128.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3732,7.9075,34748,0
000000326128.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3732,7.1953,22958,0
000000326128.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,10.3732,7.5450,33299,0
000000326128.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00100000000000010000000011000000,0.562500,0,10.3732,6.4909,65536,0
000000326128.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3732,12.7850,36731,0
000000326128.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3732,12.9670,37295,0
000000326128.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.3732,14.1161,36663,0
000000326128.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3627,10.3627,34295,0
000000326128.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3627,12.1202,22131,0
000000326128.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3627,6.9054,38335,0
000000326128.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3627,6.6059,24976,0
000000326128.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3627,7.1957,31496,0
000000326128.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3627,6.8803,29156,0
000000326128.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3627,12.7582,36621,0
000000326128.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.3627,12.9474,36442,0
000000326128.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.3627,14.1545,35724,0
000000341681.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.4993,9.4993,35351,0
000000341681.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001000000110111100001001011,0.906250,0,9.4993,16.2487,8729,0
000000341681.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001100011,0.968750,0,9.4993,8.0183,34939,0
000000341681.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.4993,9.3868,28823,0
000000341681.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.4993,9.5174,30524,0
000000341681.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000010000000,0.500000,0,9.4993,7.0382,65346,0
000000341681.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.4993,12.6348,36180,0
000000341681.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.4993,12.9240,37327,0
000000341681.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001101011,0.906250,0,9.4993,14.8289,36297,0
000000341681.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5483,9.5483,34307,0
000000341681.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5483,11.2476,21967,0
000000341681.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5483,6.7957,32149,0
000000341681.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.5483,9.3543,4849,0
