image,scheme,scaling_w,attack,method,selected_candidate,message,predicted,bit_accuracy,message_success,confidence,mask_pixels
000000523957.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.011950,813
000000523957.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,00000011000000000000000010000000,0.500000,0,0.163436,3220
000000523957.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.058729,6543
000000523957.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.058729,6543
000000523957.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076844,13407
000000523957.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076844,13407
000000523957.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076844,13407
000000523957.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076844,13407
000000523957.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.935228,38215
000000523957.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936010,38224
000000523957.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936010,38224
000000523957.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936010,38224
000000523957.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0,0.852361,39443
000000523957.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0,0.853076,39448
000000523957.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0,0.853076,39448
000000523957.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0,0.853076,39448
000000533145.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00100100101100101001011100001001,0.500000,0,0.012571,364
000000533145.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00100100101100101001011100001001,0.500000,0,0.012571,364
000000533145.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00100100101100101001011100001001,0.500000,0,0.012571,364
000000533145.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00100100101100101001011100001001,0.500000,0,0.012571,364
000000533145.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0,0.087961,11647
000000533145.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,01100100000000000000000000000000,0.625000,0,0.158569,46407
000000533145.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,01100100000000000000000000000000,0.625000,0,0.158569,46407
000000533145.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,01100100000000000000000000000000,0.625000,0,0.158569,46407
000000533145.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.162277,26551
000000533145.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.162322,26244
000000533145.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.162322,26244
000000533145.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.162322,26244
000000533145.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.941818,36916
000000533145.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.942415,36874
000000533145.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.942415,36874
000000533145.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.942415,36874
000000533145.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110010100000011110001110010,0.875000,0,0.770978,36622
000000533145.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,01110110010100000011110001110010,0.875000,0,0.771474,36571
000000533145.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,01110110010100000011110001110010,0.875000,0,0.771474,36571
000000533145.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,01110110010100000011110001110010,0.875000,0,0.771474,36571
000000533145.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
000000533145.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,00000001001000000010000000110001,0.593750,0,0.256130,18958
000000533145.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,00000001001000000010000000110001,0.593750,0,0.256130,18958
000000533145.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,00000001001000000010000000110001,0.593750,0,0.256130,18958
000000533145.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000010000000000000011000000,0.500000,0,0.002792,80
000000533145.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,10100000000000001000000010000100,0.500000,0,0.211916,4681
000000533145.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000010000000000000011000000,0.500000,0,0.003909,107
000000533145.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,10100000000000001000000010000100,0.500000,0,0.211916,4681
000000533145.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000100010000,0.531250,0,0.082506,1777
000000533145.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,10110101100110000011011110110101,0.656250,0,0.533291,49029
000000533145.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,10110101100110000011011110110101,0.656250,0,0.533291,49029
000000533145.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,10110101100110000011011110110101,0.656250,0,0.533291,49029
000000533145.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.884376,35259
000000533145.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.884710,35290
000000533145.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.884710,35290
000000533145.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.884710,35290
000000533145.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0,0.800894,37851
000000533145.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0,0.803906,37907
000000533145.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0,0.803906,37907
000000533145.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0,0.803906,37907
000000562243.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069294,2310
000000562243.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_2,11110110010100000011110000110001,00000101000000000001010010010001,0.625000,0,0.180938,2247
000000562243.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069294,2310
000000562243.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,bbox_2,11110110010100000011110000110001,00000101000000000001010010010001,0.625000,0,0.180938,2247
000000562243.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.003920,194
000000562243.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.003920,194
000000562243.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.003920,194
000000562243.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.003920,194
000000562243.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.159954,39822
000000562243.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.159954,39822
000000562243.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.159954,39822
000000562243.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.159954,39822
000000562243.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.904860,36919
000000562243.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.905508,36927
000000562243.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.905508,36927
000000562243.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.905508,36927
000000562243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.804804,36805
000000562243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.804804,36805
000000562243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.804804,36805
000000562243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.804804,36805
000000562243.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065622,3307
000000562243.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,00100100000000000000000000000000,0.593750,0,0.137063,9356
000000562243.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065622,3307
000000562243.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,00100100000000000000000000000000,0.593750,0,0.137063,9356
000000562243.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015499,769
000000562243.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015499,769
000000562243.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015499,769
000000562243.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015499,769
000000562243.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.086210,14814
000000562243.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.086210,14814
000000562243.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.086210,14814
000000562243.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.086210,14814
000000562243.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.890099,36254
000000562243.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.890099,36254
000000562243.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.890099,36254
000000562243.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.890099,36254
000000562243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0,0.768557,37413
000000562243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0,0.768557,37413
000000562243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0,0.768557,37413
000000562243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0,0.768557,37413
000000563470.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087608,3389
000000563470.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087608,3389
000000563470.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087608,3389
000000563470.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087608,3389
000000563470.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072779,10884
000000563470.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_2,11110110010100000011110000110001,00000000010000000000000000000000,0.562500,0,0.128079,7872
000000563470.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072779,10884
000000563470.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_2,11110110010100000011110000110001,00000000010000000000000000000000,0.562500,0,0.128079,7872
000000563470.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.151813,57429
000000563470.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.151867,57377
000000563470.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.151867,57377
000000563470.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.151867,57377
000000563470.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.933791,36443
000000563470.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.933791,36443
000000563470.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.933791,36443
000000563470.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.933791,36443
000000563470.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.761032,36521
000000563470.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.761032,36521
000000563470.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.761032,36521
000000563470.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.761032,36521
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.064323,7353
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.064323,7353
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.064323,7353
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.064323,7353
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.070451,15008
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_3,11110110010100000011110000110001,00000011000000000010000010000000,0.531250,0,0.084146,2036
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.070451,15008
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_3,11110110010100000011110000110001,00000011000000000010000010000000,0.531250,0,0.084146,2036
000000563470.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073717,26691
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,bbox_2,11110110010100000011110000110001,00101100100101001000000011000000,0.437500,0,0.192560,2989
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073717,26691
000000563470.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073717,26691
000000563470.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933605,36926
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933706,36917
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933706,36917
000000563470.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933706,36917
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.879146,38301
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.879146,38301
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.879146,38301
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.879146,38301
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.039469,1567
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,00000000010000100000000010000000,0.500000,0,0.131375,2244
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,00000000010000100000000010000000,0.500000,0,0.131375,2244
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.039469,1567
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.006073,267
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.040080,3142
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.040080,3142
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.040080,3142
000000573258.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.143605,39806
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.143609,40280
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.143609,40280
000000573258.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.143609,40280
000000573258.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.894367,36796
000000573258.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.894367,36796
000000573258.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.894367,36796
000000573258.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.894367,36796
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0,0.766231,36806
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0,0.766231,36806
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0,0.766231,36806
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0,0.766231,36806
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.056150,2301
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.056150,2301
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.056150,2301
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.056150,2301
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069596,7266
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069596,7266
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069596,7266
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.069596,7266
000000573258.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.085006,9449
000000573258.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000001000000000000,0.562500,0,0.119585,26570
000000573258.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.085006,9449
000000573258.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000001000000000000,0.562500,0,0.119585,26570
000000573258.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.897240,37626
000000573258.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.897240,37626
000000573258.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.897240,37626
000000573258.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.897240,37626
