image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,0,256,256,0.5,7353",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.064181,7387,0
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"0,0,199,198,0.5,6214",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.048804,5898,0
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"168,194,221,252,0.5,1061",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.070451,15008,0
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.5,15008",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.070358,15286,0
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"55,58,256,256,0.5,9706",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.023698,1683,0
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"0,0,101,100,0.5,4830",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.048975,25285,0
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_3,"181,163,210,193,0.5,287",11110110010100000011110000110001,00000011000000000010000010000000,0.531250,0.084146,2036,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.073717,26691,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,26691",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.073346,26595,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"6,10,250,249,0.5,24416",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.044584,2804,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_2,"215,216,256,256,0.5,829",11110110010100000011110000110001,00101100100101001000000011000000,0.437500,0.192560,2989,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_3,"0,0,40,42,0.5,573",11110110010100000011110000110001,00000000000000010000000010000000,0.468750,0.042725,740,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,bbox_4,"218,0,256,40,0.5,396",11110110010100000011110000110001,00000010000000010000000011000100,0.437500,0.086035,1589,0
000000563470.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.933605,36926,0
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36926",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.933706,36917,0
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,22940",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.933706,36917,0
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"145,0,256,105,0.5,7020",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000563470.png,five_region_spatial,2.5000,jpeg_q20,bbox_3,"0,135,105,256,0.5,6966",11110110010100000011110000110001,01000000000000000001000000010000,0.625000,0.100112,4864,0
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.879146,38301,0
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38301",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.878508,38335,0
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,31199",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.878508,38335,0
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_2,"145,0,256,106,0.5,7102",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.039469,1567,0
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"68,55,256,199,0.5,1567",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"155,88,216,155,0.5,760",11110110010100000011110000110001,00000000010000100000000010000000,0.500000,0.131375,2244,0
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,bbox_2,"127,139,169,163,0.5,362",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.006073,267,0
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"0,0,224,225,0.35,23710",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.040080,3142,0
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"0,0,224,224,0.35,23308",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.005654,408,0
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"106,164,172,183,0.35,348",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.143605,39806,0
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,39806",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.143609,40280,0
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,37804",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.143609,40280,0
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_2,"199,80,248,136,0.5,827",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_3,"0,9,46,40,0.5,553",11110110010100000011110000110001,00100101000000000000000010000000,0.531250,0.078340,1733,0
000000573258.png,single_center_50pct,2.5000,crop_center_50,bbox_4,"237,169,256,200,0.5,258",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.894367,36796,0
000000573258.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36796",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.894361,36786,0
000000573258.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36796",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.894361,36786,0
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.766231,36806,0
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36806",11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.762797,36815,0
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36620",11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.762797,36815,0
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.056150,2301,0
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,0,230,256,0.5,2301",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.005933,370,0
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"0,135,194,165,0.5,1244",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"125,32,150,80,0.5,354",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,bbox_3,"145,6,162,72,0.5,295",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.069596,7266,0
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.5,7266",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.069319,7101,0
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"84,58,150,256,0.5,4910",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"118,88,250,143,0.5,1182",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_3,"0,9,94,93,0.5,1050",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.085006,9449,0
000000573258.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"4,4,256,256,0.5,9449",11110110010100000011110000110001,00000000000000000001000000000000,0.562500,0.119585,26570,0
000000573258.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"11,18,245,245,0.5,8944",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.009065,531,0
000000573258.png,five_region_spatial,2.5000,crop_center_50,bbox_2,"169,84,199,116,0.5,292",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.897240,37626,0
000000573258.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37626",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.896672,37624,0
000000573258.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,30067",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.896672,37624,0
000000573258.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"134,141,256,256,0.5,7559",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000573258.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.846667,38214,0
000000573258.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38214",11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.845997,38164,0
000000573258.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,30869",11110110010100000011110000110001,11110110110100000011110000110010,0.906250,0.845997,38164,0
000000573258.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_2,"0,0,111,114,0.5,7345",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.026899,1078,0
000000575243.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"118,83,255,256,0.5,1078",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"130,150,195,211,0.5,797",11110110010100000011110000110001,00000110000000010100000010000000,0.500000,0.011270,220,0
000000575243.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.001837,75,0
000000575243.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"0,0,224,225,0.35,23854",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.063163,9247,0
000000575243.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"0,0,224,225,0.35,23835",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.063163,9247,0
000000575243.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.135152,33130,0
000000575243.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,33130",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.135140,33263,0
000000575243.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,26664",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.135140,33263,0
000000575243.png,single_center_50pct,2.5000,crop_center_50,bbox_2,"0,0,82,100,0.5,2168",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,single_center_50pct,2.5000,crop_center_50,bbox_3,"181,55,254,162,0.5,1855",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,single_center_50pct,2.5000,crop_center_50,bbox_4,"162,141,251,218,0.5,1455",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.904916,37115,0
000000575243.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37115",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.904525,37093,0
000000575243.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37115",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.904525,37093,0
000000575243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110001110000,0.906250,0.816547,36877,0
000000575243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36877",11110110010100000011110000110001,11110110000100000011110001110000,0.906250,0.819402,36867,0
000000575243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36877",11110110010100000011110000110001,11110110000100000011110001110000,0.906250,0.819402,36867,0
000000575243.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.039022,1848,0
000000575243.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,16,256,256,0.5,1848",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.013011,730,0
000000575243.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"165,169,256,230,0.5,1202",11110110010100000011110000110001,10000010000000000001000000000000,0.625000,0.002953,73,0
000000575243.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.056498,2720,0
000000575243.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"18,0,235,256,0.5,2720",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"88,80,136,256,0.5,2264",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"48,34,85,70,0.5,249",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000575243.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.075735,14575,0
000000575243.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"10,8,248,246,0.5,14575",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.004533,354,0
000000575243.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"10,8,248,246,0.5,14445",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.004533,354,0
000000575243.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.921064,37165,0
000000575243.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37165",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.921325,37168,0
000000575243.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37165",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.921325,37168,0
000000575243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.866610,39631,0
000000575243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,39631",11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.867764,39490,0
000000575243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,39631",11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.867764,39490,0
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.056121,2346,0
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"60,48,256,232,0.5,2346",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.040359,15409,0
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"138,85,205,157,0.5,1316",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"88,84,117,133,0.5,402",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"154,154,190,183,0.5,321",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.039870,1998,0
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,217,186,0.5,1998",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"90,80,136,132,0.5,668",11110110010100000011110000110001,00110010000000101001000010010000,0.593750,0.235367,2850,0
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"13,87,90,128,0.5,507",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"80,57,106,92,0.5,240",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_4,"34,43,66,68,0.5,212",11110110010100000011110000110001,00000101000000000000010110000000,0.500000,0.049830,1144,0
000000005529.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.145255,57137,0
000000005529.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,57137",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.145309,57228,0
000000005529.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,57137",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.145309,57228,0
000000005529.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.929155,36950,0
000000005529.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36950",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.929020,36945,0
000000005529.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36950",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.929020,36945,0
000000005529.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.806550,36626,0
000000005529.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36626",11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.806000,36602,0
000000005529.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36626",11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.806000,36602,0
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071436,12543,0
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"0,0,256,256,0.5,12543",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071415,12180,0
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"0,0,200,201,0.5,10109",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.048738,3954,0
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"168,211,240,256,0.5,822",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,bbox_3,"32,85,85,133,0.5,615",11110110010100000011110000110001,00000100110000000000010010000010,0.531250,0.039434,741,0
000000005529.png,five_region_spatial,3.0000,crop_top_left_50,bbox_4,"81,100,134,129,0.5,417",11110110010100000011110000110001,00100001000000010010000010000000,0.500000,0.038099,773,0
000000005529.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.028185,1842,0
000000005529.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"71,63,220,256,0.5,1842",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"82,63,168,256,0.5,1342",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"110,134,129,176,0.5,234",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.069896,16327,0
000000005529.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,16327",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.070207,16146,0
000000005529.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"14,10,244,249,0.5,13611",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.023709,1419,0
000000005529.png,five_region_spatial,3.0000,crop_center_50,bbox_2,"35,80,119,157,0.5,1732",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.086811,18357,0
000000005529.png,five_region_spatial,3.0000,crop_center_50,bbox_3,"53,45,131,82,0.5,526",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,2,1
000000005529.png,five_region_spatial,3.0000,crop_center_50,bbox_4,"218,11,256,35,0.5,215",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000005529.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.946938,38421,0
000000005529.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,38421",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.946938,38425,0
000000005529.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,38421",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.946938,38425,0
000000005529.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.828816,38498,0
000000005529.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38498",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.829877,38483,0
000000005529.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,38498",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.829877,38483,0
000000021167.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.020906,1057,0
000000021167.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"97,104,253,244,0.5,1057",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"151,134,193,172,0.5,407",11110110010100000011110000110001,00000000000000000000000110000000,0.468750,0.008004,240,0
000000021167.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"145,204,175,224,0.5,216",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"177,172,207,194,0.5,207",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.075189,9100,0
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,221,220,0.5,9100",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000963,64,0
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"0,29,198,209,0.5,6970",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"164,75,182,172,0.5,551",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"40,20,82,55,0.5,463",11110110010100000011110000110001,00000100000000000000000010000000,0.531250,0.115043,1923,0
000000021167.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_4,"4,169,82,181,0.5,316",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152374,59914,0
000000021167.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,59914",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152430,59882,0
000000021167.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,59779",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152430,59882,0
000000021167.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959927,37149,0
000000021167.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37149",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959852,37142,0
000000021167.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37149",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959852,37142,0
000000021167.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.778796,36688,0
000000021167.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36688",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.776043,36681,0
000000021167.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36688",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.776043,36681,0
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.059150,5029,0
