image,scheme,scaling_w,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000025228.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.2454,11.8450,37413,0
000000025228.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.2454,12.0790,35893,0
000000025228.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,9.2454,13.7552,37562,0
000000027620.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1201,9.1201,34945,0
000000027620.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1201,7.4644,7961,0
000000027620.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1201,8.0509,13852,0
000000027620.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1201,11.7649,36903,0
000000027620.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1201,12.0104,36845,0
000000027620.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,9.1201,13.6068,37353,0
000000039405.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.3695,9.3695,34746,0
000000039405.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.3695,9.5055,7940,0
000000039405.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.3695,9.4151,27068,0
000000039405.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.3695,11.3617,35707,0
000000039405.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.3695,11.5389,40182,0
000000039405.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,9.3695,12.7037,37351,0
000000075612.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.0911,9.0911,35371,0
000000075612.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.0911,6.9308,5991,0
000000075612.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.0911,8.3342,23663,0
000000075612.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.0911,11.8641,36582,0
000000075612.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.0911,12.1152,36799,0
000000075612.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110110011,0.800000,0,11101110110011111010111001111100,01101100110011111010111001111100,0.937500,9.0911,13.8568,38524,0
000000083531.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1456,9.1456,34955,0
000000083531.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1456,7.9965,4798,0
000000083531.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1456,7.9931,2727,0
000000083531.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1456,11.8467,36967,0
000000083531.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1456,12.0578,42494,0
000000083531.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1456,13.7739,40321,0
000000088848.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1966,9.1966,35067,0
000000088848.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1966,6.6461,2564,0
000000088848.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1966,6.9481,31,0
000000088848.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1966,11.5623,37140,0
000000088848.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1966,11.7553,38002,0
000000088848.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1966,12.8896,39958,0
000000089648.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1621,9.1621,35340,0
000000089648.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1621,7.1622,12336,0
000000089648.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1621,8.1095,22936,0
000000089648.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1621,11.8732,37085,0
000000089648.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1621,12.0689,36594,0
000000089648.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1621,13.5693,36616,0
000000092177.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.2713,9.2713,34966,0
000000092177.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2713,6.6290,14895,0
000000092177.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2713,6.2095,2035,0
000000092177.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2713,11.3415,36528,0
000000092177.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2713,11.5115,38474,0
000000092177.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.2713,12.5649,39064,0
000000098392.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.2660,9.2660,35304,0
000000098392.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2660,6.3434,13996,0
000000098392.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2660,8.4018,7242,0
000000098392.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2660,11.5783,38107,0
000000098392.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2660,11.7799,38311,0
000000098392.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.2660,13.0396,38926,0
000000098520.png,five_region_spatial,3.0000,uncoded10,none,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111000,0.937500,9.1501,9.1501,35127,0
000000098520.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1501,8.2242,13789,0
000000098520.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1501,9.3029,27661,0
000000098520.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1501,11.8728,36278,0
000000098520.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1501,12.1392,36960,0
000000098520.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,9.1501,13.9025,40473,0
000000107554.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1124,9.1124,35130,0
000000107554.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1124,7.9759,2134,0
000000107554.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1124,8.2286,4420,0
000000107554.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1124,11.6763,37043,0
000000107554.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1124,11.8565,38245,0
000000107554.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1124,13.4617,40853,0
000000121673.png,five_region_spatial,3.0000,uncoded10,none,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.0385,9.0385,35008,0
000000121673.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.0385,7.5783,12517,0
000000121673.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.0385,8.2329,19091,0
000000121673.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.0385,11.9458,36263,0
000000121673.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.0385,12.1581,36565,0
000000121673.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.0385,14.0713,37919,0
000000134322.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.3261,9.3261,35084,0
000000134322.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.3261,7.0992,4187,0
000000134322.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.3261,8.7582,19831,0
000000134322.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.3261,11.5515,36884,0
000000134322.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.3261,11.7367,36294,0
000000134322.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110110011,0.800000,0,11101110110011111010111001111100,01101100110011111010111001011100,0.906250,9.3261,13.0689,38385,0
000000150649.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,8.9923,8.9923,34993,0
000000150649.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,8.9923,8.0637,4645,0
000000150649.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,8.9923,8.4457,13205,0
000000150649.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,8.9923,11.9563,37915,0
000000150649.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,8.9923,12.2347,40986,0
000000150649.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,8.9923,14.1182,38727,0
000000154000.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.2839,9.2839,35032,0
000000154000.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2839,6.7737,10766,0
000000154000.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2839,7.0326,10875,0
000000154000.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2839,11.5446,36557,0
000000154000.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2839,11.7480,37040,0
000000154000.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.2839,13.0171,36877,0
000000186632.png,five_region_spatial,3.0000,uncoded10,none,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1428,9.1428,34878,0
000000186632.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1428,6.6181,2198,0
000000186632.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1428,8.2962,13158,0
000000186632.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1428,11.8822,35939,0
000000186632.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1428,12.1204,36922,0
000000186632.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011110,0.906250,9.1428,13.7898,39059,0
000000201775.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.0867,9.0867,34767,0
000000201775.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.0867,8.1035,20003,0
000000201775.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000010000,0.300000,0,11101110110011111010111001111100,00000100000000000001000000000000,0.312500,9.0867,8.3106,17194,0
000000201775.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.0867,11.9102,36228,0
000000201775.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.0867,12.1743,37094,0
000000201775.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.0867,14.0689,38269,0
000000205647.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1254,9.1254,35021,0
000000205647.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1254,8.0770,7260,0
000000205647.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1254,8.3868,6342,0
000000205647.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1254,11.9246,36786,0
000000205647.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1254,12.2175,37372,0
000000205647.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011000,0.906250,9.1254,13.8536,39667,0
000000207306.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.1942,9.1942,34906,0
000000207306.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1942,7.6503,10596,0
000000207306.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1942,7.6433,24178,0
000000207306.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1942,11.7691,37167,0
000000207306.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1942,12.0112,38060,0
000000207306.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1942,13.6138,38019,0
000000210299.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,8.9654,8.9654,35093,0
000000210299.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,8.9654,8.4578,5031,0
000000210299.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,8.9654,7.8113,16233,0
000000210299.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,8.9654,11.8197,35848,0
000000210299.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,8.9654,12.0415,36905,0
000000210299.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,8.9654,13.8260,38129,0
000000219440.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.2520,9.2520,35075,0
000000219440.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,1000000001,0.400000,0,11101110110011111010111001111100,10000000010000000000000000000000,0.375000,9.2520,6.5205,20221,0
000000219440.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.2520,8.5182,19161,0
000000219440.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.2520,11.4853,36276,0
000000219440.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.2520,11.7095,36744,0
000000219440.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.2520,13.0648,37778,0
000000230166.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111000,0.968750,9.1295,9.1295,35043,0
000000230166.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,9.1295,8.3852,0,1
000000230166.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1295,8.6374,16219,0
000000230166.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1295,11.8949,35579,0
000000230166.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1295,12.1277,36421,0
000000230166.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1295,13.9296,38275,0
000000249180.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1271,9.1271,34872,0
000000249180.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1271,7.3997,20915,0
000000249180.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,9.1271,7.6872,4982,0
000000249180.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1271,11.6621,36623,0
000000249180.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1271,11.8803,38563,0
000000249180.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1271,13.1816,37910,0
000000260657.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1842,9.1842,35235,0
000000260657.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,9.1842,6.1015,0,1
000000260657.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.000000,9.1842,6.4247,0,1
000000260657.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1842,11.5861,35929,0
000000260657.png,five_region_spatial,3.0000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,9.1842,11.8157,37032,0
000000260657.png,five_region_spatial,3.0000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,9.1842,12.9910,38995,0
000000262938.png,five_region_spatial,3.0000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1700,9.1700,35250,0
000000262938.png,five_region_spatial,3.0000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000001000000010000,0.312500,9.1700,7.2389,7233,0
000000262938.png,five_region_spatial,3.0000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000001000000010000,0.312500,9.1700,6.8602,14460,0
000000262938.png,five_region_spatial,3.0000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,9.1700,11.6024,38761,0
