image,scheme,selector,region_index,left,top,width,height
000000210299.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000210299.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000210299.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000210299.png,adaptive_q30_5block_random,random,0,0.679546,0.755051,0.244949,0.244949
000000210299.png,adaptive_q30_5block_random,random,1,0.453031,0.226515,0.244949,0.244949
000000210299.png,adaptive_q30_5block_random,random,2,0.151010,0.377526,0.244949,0.244949
000000210299.png,adaptive_q30_5block_random,random,3,0.377526,0.679546,0.244949,0.244949
000000210299.png,adaptive_q30_5block_random,random,4,0.075505,0.075505,0.244949,0.244949
000000210299.png,adaptive_q30_5block_texture_top,texture_top,0,0.151010,0.453031,0.244949,0.244949
000000210299.png,adaptive_q30_5block_texture_top,texture_top,1,0.075505,0.151010,0.244949,0.244949
000000210299.png,adaptive_q30_5block_texture_top,texture_top,2,0.151010,0.755051,0.244949,0.244949
000000210299.png,adaptive_q30_5block_texture_top,texture_top,3,0.453031,0.604041,0.244949,0.244949
000000210299.png,adaptive_q30_5block_texture_top,texture_top,4,0.755051,0.604041,0.244949,0.244949
000000210299.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.302020,0.244949,0.244949
000000210299.png,adaptive_q30_5block_low_residual,low_residual,1,0.453031,0.226515,0.244949,0.244949
000000210299.png,adaptive_q30_5block_low_residual,low_residual,2,0.151010,0.453031,0.244949,0.244949
000000210299.png,adaptive_q30_5block_low_residual,low_residual,3,0.000000,0.755051,0.244949,0.244949
000000210299.png,adaptive_q30_5block_low_residual,low_residual,4,0.755051,0.000000,0.244949,0.244949
000000210299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.151010,0.453031,0.244949,0.244949
000000210299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.000000,0.755051,0.244949,0.244949
000000210299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.755051,0.302020,0.244949,0.244949
000000210299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.075505,0.151010,0.244949,0.244949
000000210299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.377526,0.755051,0.244949,0.244949
000000219440.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000219440.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000219440.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000219440.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000219440.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000219440.png,adaptive_q30_5block_random,random,0,0.075505,0.377526,0.244949,0.244949
000000219440.png,adaptive_q30_5block_random,random,1,0.377526,0.377526,0.244949,0.244949
000000219440.png,adaptive_q30_5block_random,random,2,0.453031,0.755051,0.244949,0.244949
000000219440.png,adaptive_q30_5block_random,random,3,0.075505,0.000000,0.244949,0.244949
000000219440.png,adaptive_q30_5block_random,random,4,0.679546,0.000000,0.244949,0.244949
000000219440.png,adaptive_q30_5block_texture_top,texture_top,0,0.151010,0.377526,0.244949,0.244949
000000219440.png,adaptive_q30_5block_texture_top,texture_top,1,0.000000,0.000000,0.244949,0.244949
000000219440.png,adaptive_q30_5block_texture_top,texture_top,2,0.377526,0.755051,0.244949,0.244949
000000219440.png,adaptive_q30_5block_texture_top,texture_top,3,0.453031,0.302020,0.244949,0.244949
000000219440.png,adaptive_q30_5block_texture_top,texture_top,4,0.755051,0.302020,0.244949,0.244949
000000219440.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.755051,0.244949,0.244949
000000219440.png,adaptive_q30_5block_low_residual,low_residual,1,0.377526,0.075505,0.244949,0.244949
000000219440.png,adaptive_q30_5block_low_residual,low_residual,2,0.453031,0.528536,0.244949,0.244949
000000219440.png,adaptive_q30_5block_low_residual,low_residual,3,0.075505,0.075505,0.244949,0.244949
000000219440.png,adaptive_q30_5block_low_residual,low_residual,4,0.151010,0.755051,0.244949,0.244949
000000219440.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.000000,0.000000,0.244949,0.244949
000000219440.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.226515,0.302020,0.244949,0.244949
000000219440.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.453031,0.755051,0.244949,0.244949
000000219440.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.000000,0.604041,0.244949,0.244949
000000219440.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.755051,0.755051,0.244949,0.244949
000000230166.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000230166.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000230166.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000230166.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000230166.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_random,random,0,0.151010,0.000000,0.244949,0.244949
000000230166.png,adaptive_q30_5block_random,random,1,0.679546,0.755051,0.244949,0.244949
000000230166.png,adaptive_q30_5block_random,random,2,0.151010,0.755051,0.244949,0.244949
000000230166.png,adaptive_q30_5block_random,random,3,0.528536,0.226515,0.244949,0.244949
000000230166.png,adaptive_q30_5block_random,random,4,0.226515,0.302020,0.244949,0.244949
000000230166.png,adaptive_q30_5block_texture_top,texture_top,0,0.679546,0.000000,0.244949,0.244949
000000230166.png,adaptive_q30_5block_texture_top,texture_top,1,0.302020,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_texture_top,texture_top,2,0.679546,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_texture_top,texture_top,3,0.000000,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_texture_top,texture_top,4,0.528536,0.679546,0.244949,0.244949
000000230166.png,adaptive_q30_5block_low_residual,low_residual,0,0.000000,0.151010,0.244949,0.244949
000000230166.png,adaptive_q30_5block_low_residual,low_residual,1,0.377526,0.151010,0.244949,0.244949
000000230166.png,adaptive_q30_5block_low_residual,low_residual,2,0.755051,0.226515,0.244949,0.244949
000000230166.png,adaptive_q30_5block_low_residual,low_residual,3,0.604041,0.528536,0.244949,0.244949
000000230166.png,adaptive_q30_5block_low_residual,low_residual,4,0.302020,0.755051,0.244949,0.244949
000000230166.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.679546,0.000000,0.244949,0.244949
000000230166.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.302020,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.679546,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.000000,0.377526,0.244949,0.244949
000000230166.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.377526,0.000000,0.244949,0.244949
000000249180.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000249180.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000249180.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000249180.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000249180.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000249180.png,adaptive_q30_5block_random,random,0,0.453031,0.755051,0.244949,0.244949
000000249180.png,adaptive_q30_5block_random,random,1,0.151010,0.075505,0.244949,0.244949
000000249180.png,adaptive_q30_5block_random,random,2,0.755051,0.075505,0.244949,0.244949
000000249180.png,adaptive_q30_5block_random,random,3,0.151010,0.528536,0.244949,0.244949
000000249180.png,adaptive_q30_5block_random,random,4,0.453031,0.302020,0.244949,0.244949
000000249180.png,adaptive_q30_5block_texture_top,texture_top,0,0.755051,0.377526,0.244949,0.244949
000000249180.png,adaptive_q30_5block_texture_top,texture_top,1,0.377526,0.528536,0.244949,0.244949
000000249180.png,adaptive_q30_5block_texture_top,texture_top,2,0.604041,0.000000,0.244949,0.244949
000000249180.png,adaptive_q30_5block_texture_top,texture_top,3,0.000000,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_texture_top,texture_top,4,0.302020,0.000000,0.244949,0.244949
000000249180.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.151010,0.244949,0.244949
000000249180.png,adaptive_q30_5block_low_residual,low_residual,1,0.755051,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_low_residual,low_residual,2,0.151010,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_low_residual,low_residual,3,0.453031,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_low_residual,low_residual,4,0.453031,0.302020,0.244949,0.244949
000000249180.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.755051,0.302020,0.244949,0.244949
000000249180.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.075505,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.453031,0.679546,0.244949,0.244949
000000249180.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.453031,0.377526,0.244949,0.244949
000000249180.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.755051,0.604041,0.244949,0.244949
000000260657.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000260657.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000260657.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000260657.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000260657.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000260657.png,adaptive_q30_5block_random,random,0,0.000000,0.453031,0.244949,0.244949
000000260657.png,adaptive_q30_5block_random,random,1,0.528536,0.000000,0.244949,0.244949
000000260657.png,adaptive_q30_5block_random,random,2,0.000000,0.755051,0.244949,0.244949
000000260657.png,adaptive_q30_5block_random,random,3,0.453031,0.604041,0.244949,0.244949
000000260657.png,adaptive_q30_5block_random,random,4,0.755051,0.377526,0.244949,0.244949
000000260657.png,adaptive_q30_5block_texture_top,texture_top,0,0.000000,0.679546,0.244949,0.244949
000000260657.png,adaptive_q30_5block_texture_top,texture_top,1,0.679546,0.302020,0.244949,0.244949
000000260657.png,adaptive_q30_5block_texture_top,texture_top,2,0.000000,0.075505,0.244949,0.244949
000000260657.png,adaptive_q30_5block_texture_top,texture_top,3,0.377526,0.453031,0.244949,0.244949
000000260657.png,adaptive_q30_5block_texture_top,texture_top,4,0.000000,0.377526,0.244949,0.244949
000000260657.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.000000,0.244949,0.244949
000000260657.png,adaptive_q30_5block_low_residual,low_residual,1,0.453031,0.000000,0.244949,0.244949
000000260657.png,adaptive_q30_5block_low_residual,low_residual,2,0.000000,0.453031,0.244949,0.244949
000000260657.png,adaptive_q30_5block_low_residual,low_residual,3,0.679546,0.377526,0.244949,0.244949
000000260657.png,adaptive_q30_5block_low_residual,low_residual,4,0.302020,0.528536,0.244949,0.244949
000000260657.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.679546,0.302020,0.244949,0.244949
000000260657.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.000000,0.453031,0.244949,0.244949
000000260657.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.000000,0.075505,0.244949,0.244949
000000260657.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.377526,0.453031,0.244949,0.244949
000000260657.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.000000,0.755051,0.244949,0.244949
000000262938.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000262938.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000262938.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000262938.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000262938.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000262938.png,adaptive_q30_5block_random,random,0,0.679546,0.679546,0.244949,0.244949
000000262938.png,adaptive_q30_5block_random,random,1,0.075505,0.679546,0.244949,0.244949
000000262938.png,adaptive_q30_5block_random,random,2,0.453031,0.151010,0.244949,0.244949
000000262938.png,adaptive_q30_5block_random,random,3,0.075505,0.302020,0.244949,0.244949
000000262938.png,adaptive_q30_5block_random,random,4,0.377526,0.528536,0.244949,0.244949
000000262938.png,adaptive_q30_5block_texture_top,texture_top,0,0.000000,0.679546,0.244949,0.244949
000000262938.png,adaptive_q30_5block_texture_top,texture_top,1,0.226515,0.000000,0.244949,0.244949
000000262938.png,adaptive_q30_5block_texture_top,texture_top,2,0.755051,0.453031,0.244949,0.244949
000000262938.png,adaptive_q30_5block_texture_top,texture_top,3,0.528536,0.755051,0.244949,0.244949
000000262938.png,adaptive_q30_5block_texture_top,texture_top,4,0.151010,0.302020,0.244949,0.244949
000000262938.png,adaptive_q30_5block_low_residual,low_residual,0,0.151010,0.151010,0.244949,0.244949
000000262938.png,adaptive_q30_5block_low_residual,low_residual,1,0.000000,0.528536,0.244949,0.244949
000000262938.png,adaptive_q30_5block_low_residual,low_residual,2,0.755051,0.302020,0.244949,0.244949
000000262938.png,adaptive_q30_5block_low_residual,low_residual,3,0.302020,0.755051,0.244949,0.244949
000000262938.png,adaptive_q30_5block_low_residual,low_residual,4,0.755051,0.755051,0.244949,0.244949
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.000000,0.528536,0.244949,0.244949
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.226515,0.000000,0.244949,0.244949
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.755051,0.377526,0.244949,0.244949
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.302020,0.604041,0.244949,0.244949
000000262938.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.755051,0.755051,0.244949,0.244949
000000263299.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000263299.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000263299.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000263299.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000263299.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000263299.png,adaptive_q30_5block_random,random,0,0.528536,0.755051,0.244949,0.244949
000000263299.png,adaptive_q30_5block_random,random,1,0.000000,0.151010,0.244949,0.244949
000000263299.png,adaptive_q30_5block_random,random,2,0.528536,0.453031,0.244949,0.244949
000000263299.png,adaptive_q30_5block_random,random,3,0.226515,0.528536,0.244949,0.244949
000000263299.png,adaptive_q30_5block_random,random,4,0.528536,0.151010,0.244949,0.244949
000000263299.png,adaptive_q30_5block_texture_top,texture_top,0,0.226515,0.151010,0.244949,0.244949
000000263299.png,adaptive_q30_5block_texture_top,texture_top,1,0.755051,0.453031,0.244949,0.244949
000000263299.png,adaptive_q30_5block_texture_top,texture_top,2,0.226515,0.604041,0.244949,0.244949
000000263299.png,adaptive_q30_5block_texture_top,texture_top,3,0.755051,0.000000,0.244949,0.244949
000000263299.png,adaptive_q30_5block_texture_top,texture_top,4,0.528536,0.755051,0.244949,0.244949
000000263299.png,adaptive_q30_5block_low_residual,low_residual,0,0.377526,0.000000,0.244949,0.244949
000000263299.png,adaptive_q30_5block_low_residual,low_residual,1,0.000000,0.075505,0.244949,0.244949
000000263299.png,adaptive_q30_5block_low_residual,low_residual,2,0.755051,0.226515,0.244949,0.244949
000000263299.png,adaptive_q30_5block_low_residual,low_residual,3,0.000000,0.377526,0.244949,0.244949
000000263299.png,adaptive_q30_5block_low_residual,low_residual,4,0.000000,0.755051,0.244949,0.244949
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.151010,0.151010,0.244949,0.244949
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.755051,0.302020,0.244949,0.244949
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.453031,0.226515,0.244949,0.244949
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.755051,0.000000,0.244949,0.244949
000000263299.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.000000,0.679546,0.244949,0.244949
000000319617.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000319617.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000319617.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000319617.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000319617.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000319617.png,adaptive_q30_5block_random,random,0,0.679546,0.151010,0.244949,0.244949
000000319617.png,adaptive_q30_5block_random,random,1,0.302020,0.000000,0.244949,0.244949
000000319617.png,adaptive_q30_5block_random,random,2,0.075505,0.755051,0.244949,0.244949
000000319617.png,adaptive_q30_5block_random,random,3,0.528536,0.755051,0.244949,0.244949
000000319617.png,adaptive_q30_5block_random,random,4,0.151010,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_texture_top,texture_top,0,0.000000,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_texture_top,texture_top,1,0.453031,0.075505,0.244949,0.244949
000000319617.png,adaptive_q30_5block_texture_top,texture_top,2,0.755051,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_texture_top,texture_top,3,0.075505,0.755051,0.244949,0.244949
000000319617.png,adaptive_q30_5block_texture_top,texture_top,4,0.377526,0.377526,0.244949,0.244949
000000319617.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.000000,0.244949,0.244949
000000319617.png,adaptive_q30_5block_low_residual,low_residual,1,0.000000,0.604041,0.244949,0.244949
000000319617.png,adaptive_q30_5block_low_residual,low_residual,2,0.755051,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_low_residual,low_residual,3,0.453031,0.075505,0.244949,0.244949
000000319617.png,adaptive_q30_5block_low_residual,low_residual,4,0.000000,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.453031,0.075505,0.244949,0.244949
000000319617.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.755051,0.226515,0.244949,0.244949
000000319617.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.000000,0.679546,0.244949,0.244949
000000319617.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.000000,0.302020,0.244949,0.244949
000000319617.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.302020,0.377526,0.244949,0.244949
000000322895.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000322895.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000322895.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000322895.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000322895.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_random,random,0,0.151010,0.755051,0.244949,0.244949
000000322895.png,adaptive_q30_5block_random,random,1,0.528536,0.679546,0.244949,0.244949
000000322895.png,adaptive_q30_5block_random,random,2,0.453031,0.075505,0.244949,0.244949
000000322895.png,adaptive_q30_5block_random,random,3,0.528536,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_random,random,4,0.151010,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_texture_top,texture_top,0,0.453031,0.453031,0.244949,0.244949
000000322895.png,adaptive_q30_5block_texture_top,texture_top,1,0.075505,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_texture_top,texture_top,2,0.755051,0.528536,0.244949,0.244949
000000322895.png,adaptive_q30_5block_texture_top,texture_top,3,0.377526,0.151010,0.244949,0.244949
000000322895.png,adaptive_q30_5block_texture_top,texture_top,4,0.755051,0.075505,0.244949,0.244949
000000322895.png,adaptive_q30_5block_low_residual,low_residual,0,0.755051,0.226515,0.244949,0.244949
000000322895.png,adaptive_q30_5block_low_residual,low_residual,1,0.377526,0.226515,0.244949,0.244949
000000322895.png,adaptive_q30_5block_low_residual,low_residual,2,0.075505,0.755051,0.244949,0.244949
000000322895.png,adaptive_q30_5block_low_residual,low_residual,3,0.679546,0.755051,0.244949,0.244949
000000322895.png,adaptive_q30_5block_low_residual,low_residual,4,0.075505,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.377526,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.075505,0.377526,0.244949,0.244949
000000322895.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.679546,0.453031,0.244949,0.244949
000000322895.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.755051,0.151010,0.244949,0.244949
000000322895.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.453031,0.075505,0.244949,0.244949
000000326128.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000326128.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000326128.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000326128.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000326128.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_random,random,0,0.302020,0.000000,0.244949,0.244949
000000326128.png,adaptive_q30_5block_random,random,1,0.755051,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_random,random,2,0.075505,0.604041,0.244949,0.244949
000000326128.png,adaptive_q30_5block_random,random,3,0.377526,0.604041,0.244949,0.244949
000000326128.png,adaptive_q30_5block_random,random,4,0.075505,0.302020,0.244949,0.244949
000000326128.png,adaptive_q30_5block_texture_top,texture_top,0,0.302020,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_texture_top,texture_top,1,0.000000,0.302020,0.244949,0.244949
000000326128.png,adaptive_q30_5block_texture_top,texture_top,2,0.755051,0.226515,0.244949,0.244949
000000326128.png,adaptive_q30_5block_texture_top,texture_top,3,0.453031,0.755051,0.244949,0.244949
000000326128.png,adaptive_q30_5block_texture_top,texture_top,4,0.000000,0.604041,0.244949,0.244949
000000326128.png,adaptive_q30_5block_low_residual,low_residual,0,0.000000,0.755051,0.244949,0.244949
000000326128.png,adaptive_q30_5block_low_residual,low_residual,1,0.302020,0.604041,0.244949,0.244949
000000326128.png,adaptive_q30_5block_low_residual,low_residual,2,0.755051,0.679546,0.244949,0.244949
000000326128.png,adaptive_q30_5block_low_residual,low_residual,3,0.755051,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_low_residual,low_residual,4,0.000000,0.453031,0.244949,0.244949
000000326128.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.000000,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.302020,0.377526,0.244949,0.244949
000000326128.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.679546,0.302020,0.244949,0.244949
000000326128.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.000000,0.755051,0.244949,0.244949
000000326128.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.604041,0.604041,0.244949,0.244949
000000341681.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000341681.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000341681.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
000000341681.png,fixed_q30_5block,fixed_anchor,3,0.755051,0.755051,0.244949,0.244949
000000341681.png,fixed_q30_5block,fixed_anchor,4,0.377526,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_random,random,0,0.000000,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_random,random,1,0.302020,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_random,random,2,0.604041,0.528536,0.244949,0.244949
000000341681.png,adaptive_q30_5block_random,random,3,0.755051,0.000000,0.244949,0.244949
000000341681.png,adaptive_q30_5block_random,random,4,0.075505,0.000000,0.244949,0.244949
000000341681.png,adaptive_q30_5block_texture_top,texture_top,0,0.453031,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_texture_top,texture_top,1,0.151010,0.453031,0.244949,0.244949
000000341681.png,adaptive_q30_5block_texture_top,texture_top,2,0.528536,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_texture_top,texture_top,3,0.226515,0.755051,0.244949,0.244949
000000341681.png,adaptive_q30_5block_texture_top,texture_top,4,0.755051,0.302020,0.244949,0.244949
000000341681.png,adaptive_q30_5block_low_residual,low_residual,0,0.377526,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_low_residual,low_residual,1,0.151010,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_low_residual,low_residual,2,0.000000,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_low_residual,low_residual,3,0.679546,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_low_residual,low_residual,4,0.075505,0.000000,0.244949,0.244949
000000341681.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,0,0.377526,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,1,0.302020,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,2,0.604041,0.679546,0.244949,0.244949
000000341681.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,3,0.075505,0.377526,0.244949,0.244949
000000341681.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,4,0.000000,0.679546,0.244949,0.244949
000000358427.png,fixed_q30_5block,fixed_anchor,0,0.000000,0.000000,0.244949,0.244949
000000358427.png,fixed_q30_5block,fixed_anchor,1,0.755051,0.000000,0.244949,0.244949
000000358427.png,fixed_q30_5block,fixed_anchor,2,0.000000,0.755051,0.244949,0.244949
