image,attack,scheme,decoder,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,component_count,used_fallback
000000219440.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8721,27562,1,0
000000219440.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8721,27562,1,0
000000219440.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.5116,24836,,0
000000219440.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7659,21920,,0
000000219440.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7659,21920,1,0
000000219440.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7659,21920,1,0
000000230166.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5310,34778,,0
000000230166.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6799,31951,,0
000000230166.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6799,31951,1,0
000000230166.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6799,31951,1,0
000000230166.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2559,33254,,0
000000230166.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4762,31232,,0
000000230166.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4762,31232,1,0
000000230166.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4762,31232,1,0
000000230166.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2146,33318,,0
000000230166.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4349,31269,,0
000000230166.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4349,31269,1,0
000000230166.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4349,31269,1,0
000000230166.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1747,33334,,0
000000230166.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3968,31415,,0
000000230166.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3968,31415,1,0
000000230166.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3968,31415,1,0
000000230166.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1446,33307,,0
000000230166.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3823,31422,,0
000000230166.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3823,31422,1,0
000000230166.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3823,31422,1,0
000000230166.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1825,33300,,0
000000230166.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4174,31554,,0
000000230166.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4174,31554,1,0
000000230166.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4174,31554,1,0
000000230166.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3330,34591,,0
000000230166.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6222,32287,,0
000000230166.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6222,32287,1,0
000000230166.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6222,32287,1,0
000000230166.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6632,33716,,0
000000230166.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8415,31594,,0
000000230166.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8415,31594,1,0
000000230166.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8415,31594,1,0
000000230166.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.5064,33577,,0
000000230166.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7045,31422,,0
000000230166.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7045,31422,1,0
000000230166.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7045,31422,1,0
000000230166.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,15.4865,36280,,0
000000230166.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.6881,34480,,0
000000230166.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.6881,34480,1,0
000000230166.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.6881,34480,1,0
000000230166.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100100010101100000001011011100,0.875000,0,10.3915,40274,,0
000000230166.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010000100000000011011100,0.812500,0,10.6734,35805,,0
000000230166.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010000100000000011011100,0.812500,0,10.6734,35805,1,0
000000230166.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010000100000000011011100,0.812500,0,10.6734,35805,1,0
000000230166.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.3418,38069,,0
000000230166.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.3951,1866,,0
000000230166.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.3951,1866,4,0
000000230166.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.3951,1866,4,0
000000230166.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0389,0,,1
000000230166.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0640,0,,1
000000230166.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0640,0,0,1
000000230166.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.0640,0,0,1
000000230166.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011011100,0.937500,0,10.2087,42640,,0
000000230166.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7547,35496,,0
000000230166.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7547,35496,1,0
000000230166.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7547,35496,1,0
000000230166.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,8.9511,37249,,0
000000230166.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,8.6972,10271,,0
000000230166.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,8.6972,10271,1,0
000000230166.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,8.6972,10271,1,0
000000230166.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,7.5715,17896,,0
000000230166.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101010000010001010100000000000,0.468750,0,8.8583,52331,,0
000000230166.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101010000010001010100000000000,0.468750,0,8.8583,52331,1,0
000000230166.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101010000010001010100000000000,0.468750,0,8.8583,52331,1,0
000000230166.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5012,30819,,0
000000230166.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6115,31454,,0
000000230166.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6115,31454,1,0
000000230166.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6115,31454,1,0
000000230166.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.2293,33377,,0
000000230166.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.6656,34399,,0
000000230166.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.6656,34399,1,0
000000230166.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.6656,34399,1,0
000000230166.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5391,28213,,0
000000230166.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0545,31533,,0
000000230166.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0545,31533,1,0
000000230166.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0545,31533,1,0
000000230166.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0752,30755,,0
000000230166.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0178,29263,,0
000000230166.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0178,29263,1,0
000000230166.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0178,29263,1,0
000000230166.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.2003,29025,,0
000000230166.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5621,26607,,0
000000230166.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5621,26607,2,0
000000230166.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5621,26607,2,0
000000230166.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6615,26160,,0
000000230166.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7785,20631,,0
000000230166.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7785,20631,2,0
000000230166.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7785,20631,2,0
000000249180.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3223,34480,,0
000000249180.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.4350,34292,,0
000000249180.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.4350,34292,2,0
000000249180.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.4350,34292,2,0
000000249180.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9905,33851,,0
000000249180.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1051,33440,,0
000000249180.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1051,33440,2,0
000000249180.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1051,33440,2,0
000000249180.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9449,33749,,0
000000249180.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0627,33767,,0
000000249180.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0627,33767,2,0
000000249180.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0627,33767,2,0
000000249180.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9042,33901,,0
000000249180.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0136,33874,,0
000000249180.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0136,33874,2,0
000000249180.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0136,33874,2,0
000000249180.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.8836,34060,,0
000000249180.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9887,34224,,0
000000249180.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9887,34224,2,0
000000249180.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9887,34224,2,0
000000249180.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9043,33991,,0
000000249180.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0217,34430,,0
000000249180.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0217,34430,2,0
000000249180.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0217,34430,2,0
000000249180.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9747,34833,,0
000000249180.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1530,35426,,0
000000249180.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1530,35426,2,0
000000249180.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1530,35426,2,0
000000249180.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3433,33979,,0
000000249180.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4612,33787,,0
000000249180.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4612,33787,2,0
000000249180.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4612,33787,2,0
000000249180.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0333,33936,,0
000000249180.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.1482,33571,,0
000000249180.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.1482,33571,2,0
000000249180.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.1482,33571,2,0
000000249180.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,14.5694,35699,,0
000000249180.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110110,0.906250,0,14.6911,37588,,0
000000249180.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001010110110,0.906250,0,14.6911,37588,1,0
000000249180.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001010110110,0.906250,0,14.6911,37588,1,0
000000249180.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010101100000001011110100,0.906250,0,9.0346,40661,,0
000000249180.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010000010000000011011100,0.812500,0,9.1481,37085,,0
000000249180.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010000010000000011011110,0.781250,0,9.1481,37085,2,0
000000249180.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010000010000000011011100,0.812500,0,9.1481,37085,2,0
000000249180.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000000000000010000000,0.656250,0,7.7773,49963,,0
000000249180.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,8.1522,9235,,0
000000249180.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,8.1522,9235,6,0
000000249180.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,8.1522,9235,6,0
000000249180.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.0790,0,,1
000000249180.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.2443,0,,1
000000249180.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.2443,0,0,1
000000249180.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.2443,0,0,1
000000249180.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101000010001110000001011111100,0.906250,0,9.1665,40027,,0
000000249180.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101000010101100000001011111100,0.906250,0,8.9930,36214,,0
000000249180.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101100000001011111100,0.937500,0,8.9930,36214,2,0
000000249180.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101000010101100000001011111100,0.906250,0,8.9930,36214,2,0
000000249180.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101000010000000000000011001100,0.718750,0,7.6376,43051,,0
000000249180.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000010000000000000011000000,0.656250,0,8.2169,24919,,0
000000249180.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000010000000000000011000000,0.687500,0,8.2169,24919,7,0
000000249180.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000010000000000000011000000,0.656250,0,8.2169,24919,7,0
000000249180.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,7.1418,11610,,0
000000249180.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000111000010010010110101010110,0.468750,0,7.5903,52227,,0
000000249180.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000111000010010010110101010110,0.468750,0,7.5903,52227,1,0
000000249180.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000111000010010010110101010110,0.468750,0,7.5903,52227,1,0
000000249180.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5933,32143,,0
000000249180.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.9968,32251,,0
000000249180.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.9968,32251,2,0
000000249180.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.9968,32251,2,0
000000249180.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5053,28661,,0
000000249180.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5415,29280,,0
000000249180.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5415,29280,2,0
000000249180.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.5415,29280,2,0
000000249180.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.8902,27952,,0
000000249180.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2036,29173,,0
000000249180.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2036,29173,2,0
000000249180.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2036,29173,2,0
000000249180.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6107,31596,,0
000000249180.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.8842,30991,,0
000000249180.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.8842,30991,2,0
000000249180.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.8842,30991,2,0
000000249180.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.2411,28318,,0
000000249180.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1048,28985,,0
000000249180.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1048,28985,2,0
000000249180.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1048,28985,2,0
000000249180.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5794,25294,,0
000000249180.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3567,27729,,0
000000249180.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3567,27729,2,0
000000249180.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3567,27729,2,0
000000260657.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9946,33641,,0
000000260657.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9157,35027,,0
000000260657.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9157,35027,2,0
000000260657.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9157,35027,2,0
000000260657.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3403,33049,,0
000000260657.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2871,34189,,0
000000260657.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2871,34189,2,0
000000260657.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2871,34189,2,0
000000260657.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2999,33078,,0
000000260657.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2451,34439,,0
000000260657.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2451,34439,1,0
