image,attack,branch,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000263299.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975518,38188,0
000000263299.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975377,38296,0
000000263299.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996467,34510,0
000000263299.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997630,34530,0
000000263299.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997363,34883,0
000000263299.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997381,34459,0
000000263299.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996484,34491,0
000000263299.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996493,34489,0
000000263299.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996506,34498,0
000000263299.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996619,34467,0
000000263299.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996966,34863,0
000000263299.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997455,34672,0
000000263299.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996922,35139,0
000000263299.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997616,34917,0
000000263299.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996969,34851,0
000000263299.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996978,34852,0
000000263299.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996987,34857,0
000000263299.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996922,34847,0
000000263299.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984392,36011,0
000000263299.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983394,35808,0
000000263299.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.967821,35834,0
000000263299.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975332,36220,0
000000263299.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984685,36005,0
000000263299.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984384,35981,0
000000263299.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984394,36006,0
000000263299.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984445,35974,0
000000263299.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973227,37334,0
000000263299.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.965919,36772,0
000000263299.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973174,36600,0
000000263299.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.953152,36258,0
000000263299.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973666,37305,0
000000263299.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973996,37309,0
000000263299.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973592,37282,0
000000263299.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.971564,37379,0
000000319617.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995545,33583,0
000000319617.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997668,33970,0
000000319617.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997491,34205,0
000000319617.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997162,35386,0
000000319617.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995547,33586,0
000000319617.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995579,33578,0
000000319617.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995596,33582,0
000000319617.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996250,33608,0
000000319617.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995501,33734,0
000000319617.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997642,33816,0
000000319617.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997500,34415,0
000000319617.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996597,35336,0
000000319617.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995508,33730,0
000000319617.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995555,33724,0
000000319617.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995562,33730,0
000000319617.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996196,33734,0
000000319617.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996007,33940,0
000000319617.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997879,34051,0
000000319617.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997680,34379,0
000000319617.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997038,35271,0
000000319617.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996050,33948,0
000000319617.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996054,33928,0
000000319617.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996033,33929,0
000000319617.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996543,33947,0
000000319617.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996551,34141,0
000000319617.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997931,34167,0
000000319617.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998105,34131,0
000000319617.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995740,35614,0
000000319617.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996576,34129,0
000000319617.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996585,34128,0
000000319617.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996607,34119,0
000000319617.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996893,34133,0
000000319617.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995580,34360,0
000000319617.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997596,34429,0
000000319617.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997647,34423,0
000000319617.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997790,34555,0
000000319617.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995615,34356,0
000000319617.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995648,34357,0
000000319617.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995682,34340,0
000000319617.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995988,34358,0
000000319617.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995230,35299,0
000000319617.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997308,35511,0
000000319617.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997198,35412,0
000000319617.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996930,35248,0
000000319617.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995199,35309,0
000000319617.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995187,35299,0
000000319617.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995277,35288,0
000000319617.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995319,35298,0
000000319617.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979715,35607,0
000000319617.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993144,35645,0
000000319617.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989156,35273,0
000000319617.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992044,35418,0
000000319617.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979664,35629,0
000000319617.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979938,35620,0
000000319617.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979690,35602,0
000000319617.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979754,35658,0
000000319617.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996371,34358,0
000000319617.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997748,34439,0
000000319617.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997802,34489,0
000000319617.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997841,34469,0
000000319617.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996375,34349,0
000000319617.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996377,34346,0
000000319617.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996406,34342,0
000000319617.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996476,34380,0
000000319617.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997273,34569,0
000000319617.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997745,34516,0
000000319617.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997660,34732,0
000000319617.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997848,34938,0
000000319617.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997270,34569,0
000000319617.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997285,34566,0
000000319617.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997273,34571,0
000000319617.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997211,34601,0
000000319617.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989639,35143,0
000000319617.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986853,35009,0
000000319617.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984896,34885,0
000000319617.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989841,35176,0
000000319617.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989676,35164,0
000000319617.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989390,35146,0
000000319617.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989743,35141,0
000000319617.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989084,35151,0
000000319617.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.968279,36423,0
000000319617.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001011010,0.968750,0.966305,35957,0
000000319617.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.962410,35660,0
000000319617.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.960856,35438,0
000000319617.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.968565,36368,0
000000319617.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.968659,36346,0
000000319617.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.969073,36196,0
000000319617.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.966496,36211,0
000000322895.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997511,33752,0
000000322895.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998509,34329,0
000000322895.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998369,35153,0
000000322895.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997865,35968,0
000000322895.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997517,33733,0
000000322895.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997518,33743,0
000000322895.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997557,33745,0
000000322895.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997832,33760,0
000000322895.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997721,34113,0
000000322895.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998506,34446,0
000000322895.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998361,34970,0
000000322895.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997635,35742,0
000000322895.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997725,34102,0
000000322895.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997734,34106,0
000000322895.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997761,34116,0
000000322895.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997981,34110,0
000000322895.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997786,34176,0
000000322895.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998605,34508,0
000000322895.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998410,34947,0
000000322895.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997495,36017,0
000000322895.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997777,34153,0
000000322895.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997788,34171,0
000000322895.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997821,34161,0
000000322895.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998022,34142,0
000000322895.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997651,34449,0
000000322895.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998516,34785,0
000000322895.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998572,34551,0
000000322895.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996809,35564,0
000000322895.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997645,34436,0
000000322895.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997650,34444,0
000000322895.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997677,34446,0
000000322895.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997868,34436,0
000000322895.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997811,34961,0
000000322895.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998386,35243,0
000000322895.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998400,35242,0
000000322895.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998332,35291,0
000000322895.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997836,34948,0
000000322895.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997837,34931,0
000000322895.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997848,34946,0
000000322895.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997921,34986,0
000000322895.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996930,36504,0
000000322895.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997656,36549,0
000000322895.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997696,36420,0
000000322895.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997246,36160,0
000000322895.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996932,36492,0
000000322895.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996970,36489,0
000000322895.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996957,36506,0
000000322895.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996839,36515,0
000000322895.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.970751,35963,0
000000322895.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975893,36274,0
000000322895.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978726,36177,0
000000322895.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984391,36214,0
000000322895.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.972209,35949,0
000000322895.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.970767,35954,0
000000322895.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.970491,35979,0
000000322895.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.974128,35959,0
000000322895.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998080,35441,0
000000322895.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998263,35635,0
000000322895.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998247,35646,0
000000322895.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998322,35444,0
000000322895.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998084,35428,0
000000322895.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998086,35439,0
000000322895.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998089,35453,0
000000322895.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998090,35466,0
000000322895.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998007,35627,0
000000322895.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998012,35797,0
000000322895.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997976,35680,0
000000322895.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998144,35685,0
000000322895.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998014,35619,0
000000322895.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998014,35615,0
000000322895.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998018,35625,0
000000322895.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997937,35648,0
000000322895.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994080,36011,0
000000322895.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993690,36180,0
000000322895.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992319,35720,0
000000322895.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994412,36056,0
000000322895.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994143,36007,0
000000322895.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994192,35983,0
000000322895.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994111,36012,0
000000322895.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993921,36014,0
000000322895.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.967109,36767,0
000000322895.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.961398,36652,0
000000322895.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.959795,36546,0
000000322895.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.958893,36165,0
000000322895.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.968279,36642,0
000000322895.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.968397,36617,0
